SubjectID	TrialNum	Amplitude	Width	StartPos	TargetPos	Time	Success	CursorPos	
1	5	384	32	(481,331)	(89,296)	1606	1	(81,345)	
1	5	384	32	(481,331)	(89,296)	1623	1	(82,344)	
1	5	384	32	(481,331)	(89,296)	1640	1	(82,343)	
1	5	384	32	(481,331)	(89,296)	1658	1	(82,342)	
1	5	384	32	(481,331)	(89,296)	1675	1	(83,341)	
1	5	384	32	(481,331)	(89,296)	1691	1	(83,339)	
1	5	384	32	(481,331)	(89,296)	1709	1	(84,338)	
1	5	384	32	(481,331)	(89,296)	1727	1	(84,337)	
1	5	384	32	(481,331)	(89,296)	1744	1	(85,336)	
1	5	384	32	(481,331)	(89,296)	1762	1	(85,335)	
1	5	384	32	(481,331)	(89,296)	1779	1	(87,335)	
1	5	384	32	(481,331)	(89,296)	1796	1	(87,334)	
1	5	384	32	(481,331)	(89,296)	1814	1	(88,334)	
1	5	384	32	(481,331)	(89,296)	1831	1	(88,334)	
1	5	384	32	(481,331)	(89,296)	1848	1	(88,333)	
1	5	384	32	(481,331)	(89,296)	3477	1	(89,296)	
1	6	256	16	(481,331)	(593,96)	526	0	(482,340)	
1	6	256	16	(481,331)	(593,96)	543	0	(467,312)	
1	6	256	16	(481,331)	(593,96)	560	0	(445,272)	
1	6	256	16	(481,331)	(593,96)	578	0	(425,230)	
1	6	256	16	(481,331)	(593,96)	595	0	(416,211)	
1	6	256	16	(481,331)	(593,96)	612	0	(409,197)	
1	6	256	16	(481,331)	(593,96)	630	0	(405,190)	
1	6	256	16	(481,331)	(593,96)	647	0	(402,188)	
1	6	256	16	(481,331)	(593,96)	664	0	(401,187)	
1	6	256	16	(481,331)	(593,96)	682	0	(402,187)	
1	6	256	16	(481,331)	(593,96)	698	0	(418,187)	
1	6	256	16	(481,331)	(593,96)	717	0	(434,187)	
1	6	256	16	(481,331)	(593,96)	734	0	(472,188)	
1	6	256	16	(481,331)	(593,96)	751	0	(509,191)	
1	6	256	16	(481,331)	(593,96)	768	0	(550,195)	
1	6	256	16	(481,331)	(593,96)	786	0	(592,201)	
1	6	256	16	(481,331)	(593,96)	803	0	(639,207)	
1	6	256	16	(481,331)	(593,96)	820	0	(664,211)	
1	6	256	16	(481,331)	(593,96)	838	0	(674,214)	
1	6	256	16	(481,331)	(593,96)	855	0	(685,217)	
1	6	256	16	(481,331)	(593,96)	873	0	(690,219)	
1	6	256	16	(481,331)	(593,96)	890	0	(692,221)	
1	6	256	16	(481,331)	(593,96)	1170	0	(693,222)	
1	6	256	16	(481,331)	(593,96)	1188	0	(694,223)	
1	6	256	16	(481,331)	(593,96)	1206	0	(693,222)	
1	6	256	16	(481,331)	(593,96)	1223	0	(692,222)	
1	6	256	16	(481,331)	(593,96)	1240	0	(691,221)	
1	6	256	16	(481,331)	(593,96)	1257	0	(690,220)	
1	6	256	16	(481,331)	(593,96)	1275	0	(688,218)	
1	6	256	16	(481,331)	(593,96)	1293	0	(685,215)	
1	6	256	16	(481,331)	(593,96)	1310	0	(682,210)	
1	6	256	16	(481,331)	(593,96)	1327	0	(678,204)	
1	6	256	16	(481,331)	(593,96)	1345	0	(672,198)	
1	6	256	16	(481,331)	(593,96)	1361	0	(668,190)	
1	6	256	16	(481,331)	(593,96)	1379	0	(664,186)	
1	6	256	16	(481,331)	(593,96)	1396	0	(662,181)	
1	6	256	16	(481,331)	(593,96)	1414	0	(660,177)	
1	6	256	16	(481,331)	(593,96)	1431	0	(658,174)	
1	6	256	16	(481,331)	(593,96)	1449	0	(656,172)	
1	6	256	16	(481,331)	(593,96)	1467	0	(655,169)	
1	6	256	16	(481,331)	(593,96)	1484	0	(653,167)	
1	6	256	16	(481,331)	(593,96)	1579	0	(652,165)	
1	6	256	16	(481,331)	(593,96)	1596	0	(652,165)	
1	6	256	16	(481,331)	(593,96)	1613	0	(649,161)	
1	6	256	16	(481,331)	(593,96)	1631	0	(644,158)	
1	6	256	16	(481,331)	(593,96)	1648	0	(641,156)	
1	6	256	16	(481,331)	(593,96)	535	0	(636,151)	
1	6	256	16	(481,331)	(593,96)	552	0	(633,148)	
1	6	256	16	(481,331)	(593,96)	569	0	(630,145)	
1	6	256	16	(481,331)	(593,96)	586	0	(625,141)	
1	6	256	16	(481,331)	(593,96)	603	0	(622,139)	
1	6	256	16	(481,331)	(593,96)	621	0	(619,137)	
1	6	256	16	(481,331)	(593,96)	639	0	(617,136)	
1	6	256	16	(481,331)	(593,96)	656	0	(615,134)	
1	6	256	16	(481,331)	(593,96)	673	0	(613,133)	
1	6	256	16	(481,331)	(593,96)	691	0	(612,133)	
1	6	256	16	(481,331)	(593,96)	707	0	(611,132)	
1	6	256	16	(481,331)	(593,96)	725	0	(610,130)	
1	6	256	16	(481,331)	(593,96)	743	0	(609,130)	
1	6	256	16	(481,331)	(593,96)	3790	0	(593,96)	
1	7	256	16	(481,331)	(534,74)	526	1	(507,319)	
1	7	256	16	(481,331)	(534,74)	543	1	(514,280)	
1	7	256	16	(481,331)	(534,74)	560	1	(519,256)	
1	7	256	16	(481,331)	(534,74)	578	1	(524,229)	
1	7	256	16	(481,331)	(534,74)	595	1	(526,217)	
1	7	256	16	(481,331)	(534,74)	612	1	(530,203)	
1	7	256	16	(481,331)	(534,74)	630	1	(531,194)	
1	7	256	16	(481,331)	(534,74)	647	1	(532,185)	
1	7	256	16	(481,331)	(534,74)	664	1	(533,177)	
1	7	256	16	(481,331)	(534,74)	682	1	(534,171)	
1	7	256	16	(481,331)	(534,74)	698	1	(534,164)	
1	7	256	16	(481,331)	(534,74)	717	1	(534,164)	
1	7	256	16	(481,331)	(534,74)	734	1	(534,159)	
1	7	256	16	(481,331)	(534,74)	751	1	(535,155)	
